date,overlay_id,base_fund_id,family,method,variant,gross_return,turnover,transaction_cost,net_return,is_rebalance
2022-09-01,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,-0.00073083290803668073,0.025624917505384481,1.281245875269224e-05,-0.00074363600302285171,True
2022-09-01,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,0.011181670969706932,0.18788025142941733,9.3940125714708675e-05,0.011086680436415586,True
2022-09-01,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,0.011320105458249671,0.17416391735130901,8.7081958675654502e-05,0.011232037722618271,True
2022-09-01,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,0.011626496774193463,0.17149931656029188,8.5749658280145937e-05,0.011539750147788075,True
2022-09-01,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,-0.0027493730992252967,0.25674119727429245,0.00012837059863714622,-0.0028773907591918002,True
2022-09-01,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,-0.0028675234629837142,0.25222389384659905,0.00012611194692329952,-0.0029932737809401644,True
2022-09-01,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,-0.0019992276494550875,0.24283359609788974,0.00012141679804894487,-0.0021204017076841275,True
2022-09-01,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,0.0033759078756477275,0.041125799409991018,2.056289970499551e-05,0.0033552755574877136,True
2022-09-01,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,0.0034326357298585259,0.040896606698033411,2.0448303349016707e-05,0.0034121172349328432,True
2022-09-01,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,0.0037373434106271501,0.024413675198308282,1.2206837599154142e-05,0.0037250909518840025,True
2022-09-01,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,0.0032242682288255485,0.04124733433413956,2.0623667167069782e-05,0.0032035780654235957,True
2022-09-01,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,0.0032045017097101138,0.040399548875020244,2.0199774437510124e-05,0.0031842372050610024,True
2022-09-01,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,0.0034527455747057709,0.028661833357318086,1.4330916678659042e-05,0.0034383651770180101,True
2022-09-01,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,0.011181623636425107,0.18787971011293325,9.3939855056466627e-05,0.011086633381264921,True
2022-09-01,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,0.011320059439271512,0.17416351233124261,8.7081756165621304e-05,0.011231991912449946,True
2022-09-01,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,0.011626449150692244,0.17149875194697814,8.5749375973489072e-05,0.01153970281395944,True
2022-09-01,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,-0.0027493744995433131,0.25674124017540978,0.00012837062008770489,-0.002877392180721694,True
2022-09-01,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,-0.0028675249260080183,0.25222393209794591,0.00012611196604897295,-0.0029932752628508696,True
2022-09-01,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,-0.0019992289338006297,0.24283364979420069,0.00012141682489710035,-0.0021204030186683376,True
2022-09-01,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,0.0049241623816203752,0.042805365898304193,2.1402682949152098e-05,0.0049026543083849905,True
2022-09-01,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,0.0049809971668842998,0.042627325428287295,2.1313662714143647e-05,0.0049595773408765975,True
2022-09-01,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,0.005268077550165221,0.026568076372079436,1.3284038186039719e-05,0.0052547235306359408,True
2022-09-02,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,-0.0096033037501737882,0,0,-0.0096033037501738194,False
2022-09-02,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,-0.0096326106905055171,0,0,-0.009632610690505472,False
2022-09-02,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,-0.0096470214530976102,0,0,-0.0096470214530975928,False
2022-09-02,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,-0.0091755246190760396,0,0,-0.0091755246190760031,False
2022-09-02,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,-0.0093649343872535921,0,0,-0.0093649343872536095,False
2022-09-02,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,-0.0095127558387971337,0,0,-0.0095127558387971822,False
2022-09-02,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,0.00070531479463105786,0,0,0.00070531479463098457,False
2022-09-02,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,0.00074773173277379137,0,0,0.00074773173277375982,False
2022-09-02,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,0.00037154461819975735,0,0,0.00037154461819977058,False
2022-09-02,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,-0.0098076265065404154,0,0,-0.0098076265065404344,False
2022-09-02,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,-0.0098950302156853784,0,0,-0.0098950302156853853,False
2022-09-02,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,-0.0098810488098321197,0,0,-0.0098810488098320937,False
2022-09-02,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,-0.0070294258033769775,0,0,-0.0070294258033769541,False
2022-09-02,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,-0.0070536944840186846,0,0,-0.0070536944840187132,False
2022-09-02,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,-0.007066291382536798,0,0,-0.0070662913825367824,False
2022-09-02,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,-0.0091754891187545776,0,0,-0.0091754891187545429,False
2022-09-02,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,-0.0093649002051891667,0,0,-0.0093649002051892083,False
2022-09-02,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,-0.0095127222967481863,0,0,-0.0095127222967481551,False
2022-09-02,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,0.00070531845680832156,0,0,0.0007053184568082127,False
2022-09-02,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,0.00074773541123907483,0,0,0.00074773541123906995,False
2022-09-02,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,0.00037154830492187483,0,0,0.00037154830492180935,False
2022-09-02,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,-0.0088852773123977991,0,0,-0.0088852773123977435,False
2022-09-02,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,-0.0089664622751355737,0,0,-0.0089664622751355338,False
2022-09-02,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,-0.0089556675531481441,0,0,-0.0089556675531481389,False
2022-09-06,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,-0.0039576929548585486,0,0,-0.0039576929548585937,False
2022-09-06,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,-0.0039499302890586884,0,0,-0.0039499302890586563,False
2022-09-06,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,-0.0039035035929443677,0,0,-0.0039035035929443351,False
2022-09-06,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,-0.0024186851320161097,0,0,-0.0024186851320161518,False
2022-09-06,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,-0.0024447894717843648,0,0,-0.0024447894717843921,False
2022-09-06,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,-0.0024445581748528933,0,0,-0.0024445581748528955,False
2022-09-06,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,-0.0071847820740483766,0,0,-0.0071847820740483792,False
2022-09-06,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,-0.007210436041209644,0,0,-0.0072104360412096336,False
2022-09-06,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,-0.0069819594866939059,0,0,-0.0069819594866938894,False
2022-09-06,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,-0.0032955787877728721,0,0,-0.0032955787877728682,False
2022-09-06,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,-0.0032817367713026224,0,0,-0.0032817367713026124,False
2022-09-06,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,-0.0032259092365277855,0,0,-0.0032259092365277686,False
2022-09-06,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,-0.015691934333862671,0,0,-0.015691934333862623,False
2022-09-06,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,-0.015686027480234146,0,0,-0.015686027480234177,False
2022-09-06,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,-0.015644845469177444,0,0,-0.015644845469177437,False
2022-09-06,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,-0.0024186813732670225,0,0,-0.002418681373267062,False
2022-09-06,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,-0.0024447859365184506,0,0,-0.0024447859365184232,False
2022-09-06,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,-0.0024445545234808197,0,0,-0.0024445545234808019,False
2022-09-06,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,-0.0071847834017839968,0,0,-0.0071847834017839673,False
2022-09-06,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,-0.0072104373637726727,0,0,-0.0072104373637726926,False
2022-09-06,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,-0.0069819608573260666,0,0,-0.0069819608573260528,False
2022-09-06,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,-0.0075295956354515378,0,0,-0.0075295956354515248,False
2022-09-06,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,-0.0075157578730578036,0,0,-0.0075157578730578045,False
2022-09-06,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,-0.0074585013199676307,0,0,-0.0074585013199676142,False
2022-09-07,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,0.01584650159507155,0,0,0.015846501595071505,False
2022-09-07,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,0.015685175477425449,0,0,0.015685175477425428,False
2022-09-07,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,0.015856143012788849,0,0,0.015856143012788815,False
2022-09-07,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,0.016578923190536346,0,0,0.016578923190536443,False
2022-09-07,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,0.016513089780159869,0,0,0.016513089780159973,False
2022-09-07,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,0.016547758771362414,0,0,0.016547758771362497,False
2022-09-07,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,-0.0002656413960873856,0,0,-0.00026564139608742376,False
2022-09-07,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,-0.00027910614227144662,0,0,-0.00027910614227144581,False
2022-09-07,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,-3.8794017096848441e-05,0,0,-3.8794017096832611e-05,False
2022-09-07,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,0.016547795300122757,0,0,0.016547795300122736,False
2022-09-07,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,0.016397028788859576,0,0,0.016397028788859513,False
2022-09-07,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,0.016510673019503156,0,0,0.016510673019503264,False
2022-09-07,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,0.022745631329200888,0,0,0.022745631329200933,False
2022-09-07,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,0.022610779025090053,0,0,0.022610779025090011,False
2022-09-07,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,0.022752061987344294,0,0,0.022752061987344252,False
2022-09-07,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,0.016578907889083901,0,0,0.016578907889083894,False
2022-09-07,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,0.016513073000680917,0,0,0.016513073000680834,False
2022-09-07,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,0.016547744326830188,0,0,0.01654774432683026,False
2022-09-07,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,-0.00026564545157119435,0,0,-0.00026564545157115038,False
2022-09-07,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,-0.00027911019474680235,0,0,-0.0002791101947468011,False
2022-09-07,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,-3.8798103628231474e-05,0,0,-3.8798103628279179e-05,False
2022-09-07,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,0.018936884212685429,0,0,0.018936884212685356,False
2022-09-07,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,0.018800429077626437,0,0,0.018800429077626468,False
2022-09-07,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,0.018905499537030857,0,0,0.018905499537030801,False
2022-09-08,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,0.0059500116662517828,0,0,0.0059500116662518643,False
2022-09-08,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,0.0059460331321043386,0,0,0.0059460331321044002,False
2022-09-08,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,0.0059695421110761669,0,0,0.0059695421110761426,False
2022-09-08,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,0.0025075545525306288,0,0,0.0025075545525305998,False
2022-09-08,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,0.0024600029315429328,0,0,0.0024600029315429151,False
2022-09-08,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,0.0025597251479167909,0,0,0.0025597251479168026,False
2022-09-08,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,0.0013865411231628235,0,0,0.0013865411231628322,False
2022-09-08,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,0.0013931151147185527,0,0,0.0013931151147186238,False
2022-09-08,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,0.0012286433734302587,0,0,0.0012286433734303159,False
2022-09-08,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,0.0040389759191152433,0,0,0.0040389759191152841,False
2022-09-08,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,0.0040356508598743297,0,0,0.0040356508598742291,False
2022-09-08,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,0.0040739513274489067,0,0,0.0040739513274488104,False
2022-09-08,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,0.0057660707751672705,0,0,0.0057660707751672202,False
2022-09-08,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,0.0057627299268172257,0,0,0.005762729926817256,False
2022-09-08,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,0.0057823636982855869,0,0,0.0057823636982856641,False
2022-09-08,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,0.0025075255351378009,0,0,0.0025075255351378889,False
2022-09-08,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,0.0024599750144655343,0,0,0.0024599750144655985,False
2022-09-08,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,0.0025596947129401114,0,0,0.0025596947129400416,False
2022-09-08,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,0.0013865422113841673,0,0,0.001386542211384123,False
2022-09-08,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,0.0013931161971100173,0,0,0.0013931161971099115,False
2022-09-08,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,0.0012286444970748436,0,0,0.0012286444970748267,False
2022-09-08,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,0.0039463635499779569,0,0,0.0039463635499779048,False
2022-09-08,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,0.0039414627424615139,0,0,0.0039414627424614324,False
2022-09-08,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,0.0039812798418548592,0,0,0.0039812798418548123,False
2022-09-09,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,0.014502209125557265,0,0,0.01450220912555733,False
2022-09-09,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,0.014473826438979074,0,0,0.014473826438978987,False
2022-09-09,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,0.01441133534199562,0,0,0.014411335341995679,False
2022-09-09,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,0.0093106343809863587,0,0,0.0093106343809863379,False
2022-09-09,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,0.0092264963576383467,0,0,0.0092264963576382808,False
2022-09-09,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,0.0090777799638521069,0,0,0.0090777799638521728,False
2022-09-09,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,0.013604047764918963,0,0,0.013604047764918858,False
2022-09-09,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,0.013641522358656533,0,0,0.013641522358656566,False
2022-09-09,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,0.013164327453612684,0,0,0.013164327453612623,False
2022-09-09,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,0.012724177164959199,0,0,0.012724177164959105,False
2022-09-09,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,0.012664091278971491,0,0,0.012664091278971501,False
2022-09-09,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,0.012555745876512184,0,0,0.012555745876512203,False
2022-09-09,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,0.02184231474290383,0,0,0.021842314742903879,False
2022-09-09,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,0.021819972424995043,0,0,0.021819972424995004,False
2022-09-09,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,0.021764785372267909,0,0,0.021764785372268003,False
2022-09-09,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,0.0093106376406977276,0,0,0.0093106376406977276,False
2022-09-09,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,0.0092264993011863094,0,0,0.0092264993011863528,False
2022-09-09,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,0.0090777838317619187,0,0,0.009077783831761943,False
2022-09-09,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,0.013604051316028909,0,0,0.013604051316028931,False
2022-09-09,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,0.013641525906319131,0,0,0.013641525906319174,False
2022-09-09,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,0.01316433110587938,0,0,0.013164331105879334,False
2022-09-09,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,0.015466083125755538,0,0,0.015466083125755592,False
2022-09-09,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,0.015408973713575367,0,0,0.015408973713575413,False
2022-09-09,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,0.015301879502454001,0,0,0.015301879502453986,False
2022-09-12,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,0.008532588904985634,0,0,0.0085325889049856496,False
2022-09-12,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,0.0085055763702060125,0,0,0.0085055763702059917,False
2022-09-12,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,0.0084240261094085146,0,0,0.0084240261094086222,False
2022-09-12,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,0.0082292855423158687,0,0,0.008229285542315834,False
2022-09-12,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,0.0081924030533155681,0,0,0.0081924030533155889,False
2022-09-12,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,0.0081297285201665948,0,0,0.0081297285201666902,False
2022-09-12,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,0.0075868508725240843,0,0,0.0075868508725240869,False
2022-09-12,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,0.0077037166000359248,0,0,0.0077037166000359925,False
2022-09-12,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,0.0071685051726260059,0,0,0.0071685051726260163,False
2022-09-12,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,0.0086814730776374298,0,0,0.0086814730776374471,False
2022-09-12,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,0.0086353431544545483,0,0,0.0086353431544545778,False
2022-09-12,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,0.008551845934469119,0,0,0.0085518459344691156,False
2022-09-12,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,0.0056922215061436946,0,0,0.0056922215061436798,False
2022-09-12,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,0.0056693539286981533,0,0,0.005669353928698051,False
2022-09-12,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,0.0056030639608874262,0,0,0.0056030639608874999,False
2022-09-12,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,0.0082293882093469606,0,0,0.0082293882093469328,False
2022-09-12,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,0.008192504448273406,0,0,0.0081925044482733522,False
2022-09-12,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,0.0081298332704575049,0,0,0.008129833270457576,False
2022-09-12,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,0.0075868450068308146,0,0,0.0075868450068308224,False
2022-09-12,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,0.0077037109048214963,0,0,0.0077037109048214703,False
